time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
1.7453e+09	7.1675	0.844953	0.998153	0.0607476	0.743662	0.36833
1.7453e+09	6.86359	0.690912	0.999965	0.00831862	0.920109	0.13093
1.7453e+09	6.69707	0.692763	0.999971	0.00759636	0.840477	0.096326
1.7453e+09	6.53227	0.69743	0.999854	0.0170607	0.843708	0.129873
1.7453e+09	6.2654	0.709469	0.999706	0.0242328	0.823566	0.0994397
1.7453e+09	5.91957	0.712084	0.999425	-0.0339065	0.909406	-0.0159496
1.7453e+09	5.65825	0.690463	0.99897	-0.0453699	0.931409	-0.00612446
1.7453e+09	5.55236	0.583009	0.998097	-0.0616575	0.925342	-0.0119074
1.7453e+09	5.28682	0.552047	0.998748	-0.0500172	0.907349	-0.11141
1.7453e+09	5.13924	0.555537	0.999384	-0.0350995	0.932726	-0.0606863
1.7453e+09	4.96564	0.545905	0.99982	-0.0189582	0.84778	-0.0230026
1.7453e+09	4.56894	0.566336	0.999437	-0.0335381	0.920394	0.0571806
1.7453e+09	4.30206	0.543632	0.998576	-0.0533396	0.933299	0.0205153
1.7453e+09	4.09254	0.498052	0.99855	-0.0538365	0.9293	0.0257959
1.7453e+09	3.82718	0.468287	0.998325	-0.0578566	0.838081	0.0865701
1.7453e+09	3.5051	0.451291	0.998006	-0.0631186	0.809233	0.120304
1.7453e+09	3.20687	0.422894	0.996991	-0.0775143	0.899942	0.2561
1.7453e+09	2.95913	0.377651	0.994236	-0.107214	0.883857	0.256079
1.7453e+09	2.83894	0.339162	0.9865	-0.163764	0.888271	0.11426
1.7453e+09	2.67826	0.279631	0.981884	-0.189485	0.7839	0.0441438
1.7453e+09	2.37865	0.16332	0.982741	-0.184986	0.463729	0.0428824
1.7453e+09	2.28351	0.126455	0.983621	-0.18025	0.343212	0.0636465
1.7453e+09	2.17504	0.107115	0.979627	-0.200824	0.214738	0.203023
1.7453e+09	2.14564	0.0942431	0.977336	-0.211694	0.177738	0.225114
1.7453e+09	2.08801	0.0841369	0.975116	-0.221694	0.12989	0.466345
1.7453e+09	2.05834	0.0684869	0.962184	-0.272401	0	0
1.7453e+09	2.05688	0.0681772	0.948358	-0.317202	0	0
1.7453e+09	2.09277	0.0571335	0.954325	-0.298769	0	0
1.7453e+09	2.08916	0.0546844	0.955587	-0.29471	0.106057	-0.0682035
1.7453e+09	2.07104	0.0397988	0.95378	-0.300506	0	0
1.7453e+09	2.05341	0.0234703	0.951838	-0.306601	0	0
1.7453e+09	2.01946	0.0363218	0.954014	-0.299762	0	0
1.7453e+09	2.02438	0.0392002	0.951886	-0.306451	0	0
1.7453e+09	2.02438	0.0392002	0.951886	-0.306451	0	0
1.7453e+09	2.03	0.0849468	0.952003	-0.306088	0	0
1.7453e+09	2.03068	0.0812213	0.952096	-0.3058	0	0
1.7453e+09	2.03175	0.0753082	0.952242	-0.305344	0.0996119	3.64439
1.7453e+09	2.0142	0.0508784	0.933061	-0.359719	0.144123	3.67457
1.7453e+09	1.99071	0.0105286	0.899444	-0.437036	0.138207	4.6337
1.7453e+09	1.97317	-0.0167468	-0.846386	0.53257	0.200169	3.05486
1.7453e+09	1.97888	-0.0591985	-0.749472	0.662035	0.272366	2.78181
1.7453e+09	1.95727	-0.161484	-0.625437	0.780275	0.333241	3.08052
1.7453e+09	1.98288	-0.259442	-0.509328	0.860572	0.438909	1.94968
1.7453e+09	2.03405	-0.335222	-0.41964	0.90769	0.477551	1.58831
1.7453e+09	2.14292	-0.414375	-0.267402	0.963585	0.596283	1.05945
1.7453e+09	2.31883	-0.487443	-0.115111	0.993353	0.681168	0.909783
1.7453e+09	2.50961	-0.47825	-0.0233432	0.999728	0.679041	0.701068
1.7453e+09	2.72693	-0.46532	0.0775358	0.99699	0.856654	0.251097
1.7453e+09	2.91853	-0.503663	0.117094	0.993121	0.809248	0.158687
1.7453e+09	3.0849	-0.461465	0.12829	0.991737	0.833047	0.0103705
1.7453e+09	3.36353	-0.366947	0.115332	0.993327	0.842098	0.0924606
1.7453e+09	3.57528	-0.275386	0.112454	0.993657	0.783483	-0.2645
1.7453e+09	3.71152	-0.209996	0.106493	0.994313	0.912438	-0.152208
1.7453e+09	3.90828	-0.115553	0.0823237	0.996606	0.81746	-0.0444093
1.7453e+09	4.07657	-0.0895651	0.0703265	0.997524	0.934094	-0.0446503
1.7453e+09	4.26936	-0.141426	0.105039	0.994468	0.836979	-0.1078
1.7453e+09	4.48592	-0.079591	0.0909188	0.995858	0.91959	-0.115507
1.7453e+09	4.80957	-0.00563128	0.062031	0.998074	0.83163	-0.217478
1.7453e+09	5.03828	-0.0040583	0.0324079	0.999475	0.822495	-0.0991248
1.7453e+09	5.2953	0.00581231	0.00479668	0.999988	0.927121	-0.00713956
1.7453e+09	5.4684	-0.0793056	0.0114583	0.999934	0.92172	0.173786
1.7453e+09	5.6518	-0.074025	0.0214483	0.99977	0.889691	0.152378
1.7453e+09	6.05854	-0.0433621	0.0396949	0.999212	0.921299	0.146019
1.7453e+09	6.31247	-0.0169272	0.0668851	0.997761	0.917005	0.0688692
1.7453e+09	6.47706	0.0565561	0.0732633	0.997313	0.924944	-0.00779588
1.7453e+09	6.73771	0.0965764	0.0752924	0.997161	0.908169	0.107341
1.7453e+09	6.88573	0.0732004	0.0670503	0.99775	0.747875	0.146044
1.7453e+09	7.11432	0.106642	0.0847694	0.996401	0.551281	0.318456
1.7453e+09	7.25463	0.123155	0.119024	0.992891	0.421932	0.356661
1.7453e+09	7.35148	0.15195	0.181579	0.983376	0.291961	0.341068
1.7453e+09	7.40145	0.167335	0.222652	0.974898	0.244796	0.265745
1.7453e+09	7.43811	0.186345	0.254001	0.967204	0.199052	0.242948
1.7453e+09	7.56373	0.275862	0.273055	0.961998	0.105059	0.221012
1.7453e+09	7.5838	0.288668	0.290117	0.956991	0	0
1.7453e+09	7.58284	0.284859	0.28743	0.957802	0	0
1.7453e+09	7.57772	0.276563	0.278474	0.960444	0	0
1.7453e+09	7.58239	0.275635	0.29914	0.954209	0	0
1.7453e+09	7.58239	0.275635	0.29914	0.954209	0	0
1.7453e+09	7.53441	0.181367	0.300137	0.953896	0.121892	0.863716
1.7453e+09	7.55555	0.195764	0.360249	0.932856	0.111113	0.879409
1.7453e+09	7.5761	0.211752	0.420561	0.907264	0	0
1.7453e+09	7.59518	0.227042	0.502399	0.864636	0	0
1.7453e+09	7.63166	0.236875	0.464086	0.88579	0	0
1.7453e+09	7.63711	0.245016	0.485824	0.874057	0.148	3.58739
1.7453e+09	7.60583	0.287679	0.607155	0.794584	0.200244	3.11993
1.7453e+09	7.61223	0.326316	0.690525	0.723308	0.24391	2.91921
1.7453e+09	7.60466	0.382799	0.815245	0.579116	0.381603	2.11925
1.7453e+09	7.56494	0.488123	0.86721	0.497942	0.468741	1.69964
1.7453e+09	7.51064	0.56353	0.913327	0.407228	0.493102	1.65882
1.7453e+09	7.39107	0.665713	0.960079	0.279731	0.65036	1.08691
1.7453e+09	7.28591	0.789395	0.992441	0.12272	0.71496	0.66679
1.7453e+09	7.1437	0.813727	0.998845	0.0480417	0.740113	0.356363
1.7453e+09	6.90406	0.734697	0.999631	-0.0271461	0.920872	0.0100897
1.7453e+09	6.70608	0.717224	0.999649	-0.0265096	0.924426	-0.0269098
1.7453e+09	6.4873	0.697956	0.99993	-0.0118094	0.929627	-0.0371273
1.7453e+09	6.22511	0.700266	0.999743	0.0226493	0.854317	0.13228
1.7453e+09	5.91786	0.56677	0.999813	-0.0193291	0.914407	0.00120625
1.7453e+09	5.66473	0.521485	0.997689	-0.0679404	0.864673	-0.0591307
1.7453e+09	5.48525	0.496119	0.997576	-0.0695888	0.837972	-0.169948
1.7453e+09	5.3099	0.473394	0.998351	-0.0573975	0.807802	-0.105808
1.7453e+09	5.05613	0.431348	0.999706	-0.0242423	0.913434	-0.017294
1.7453e+09	4.74877	0.568689	0.99975	-0.022354	0.838827	0.05955
1.7453e+09	4.57764	0.561043	0.999702	-0.0244038	0.788288	0.0584919
1.7453e+09	4.32608	0.544877	0.999109	-0.0422124	0.925788	0.0568967
1.7453e+09	4.09445	0.503026	0.998546	-0.05391	0.884742	0.0476257
1.7453e+09	3.84558	0.447697	0.998292	-0.0584144	0.929135	0.0896722
1.7453e+09	3.7065	0.38856	0.998156	-0.0607065	0.940128	0.0787037
1.7453e+09	3.44437	0.355086	0.997782	-0.0665681	0.838093	0.0761757
1.7453e+09	3.1873	0.338119	0.998426	-0.0560868	0.807872	0.114893
1.7453e+09	2.94755	0.295881	0.997251	-0.0740919	0.878318	0.215247
1.7453e+09	2.80452	0.248024	0.994952	-0.100357	0.875503	0.161589
1.7453e+09	2.56747	0.191642	0.991223	-0.132201	0.650552	0.104076
1.7453e+09	2.32181	0.166991	0.988201	-0.153165	0.410308	0.223481
1.7453e+09	2.20979	0.13006	0.98449	-0.17544	0.261114	0.312035
1.7453e+09	2.16486	0.111841	0.976837	-0.213986	0.206508	0.273581
1.7453e+09	2.16484	0.117295	0.966491	-0.256699	0.161205	0.208247
1.7453e+09	2.20775	0.144644	0.958345	-0.285613	0.261431	0.0772418
1.7453e+09	2.07865	0.088903	0.952573	-0.30431	0.179357	0.0839348
1.7453e+09	2.04385	0.0640356	0.951394	-0.307977	0	0
1.7453e+09	2.07797	0.0539685	0.949941	-0.312431	0	0
1.7453e+09	2.08514	0.0592	0.951825	-0.306641	0.0973284	-0.0317112
1.7453e+09	2.01278	-0.00747946	0.949741	-0.313038	0	0
1.7453e+09	2.00937	-0.0100021	0.949289	-0.314405	0	0
1.7453e+09	2.02323	-0.00345578	0.948697	-0.316188	0	0
1.7453e+09	2.02357	-0.00320406	0.948867	-0.315676	0	0
1.7453e+09	2.06883	0.000569487	0.948028	-0.318187	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00807	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00711	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00351019	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00351019	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.000385192	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.01024	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00963	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00194769	0.947774	-0.318944	0	0
1.7453e+09	2.00868	0.00134235	0.947774	-0.318944	0	0
