time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
296.221	1.34115	-4.54571	0.000101941	0.000447389	-0.128534	0.991705	0.0458148	-0.100046
296.421	1.34812	-4.54605	8.95964e-05	0.000448178	-0.135697	0.99075	0.0519048	-0.106988
296.621	1.35596	-4.54775	0.000109946	0.000435468	-0.143345	0.989673	0.0491343	-0.111058
296.821	1.36379	-4.54961	2.99033e-05	0.000406155	-0.151132	0.988513	0.050072	-0.113413
297.021	1.37361	-4.54948	8.65965e-05	0.000417945	-0.158545	0.987352	0.0461357	-0.102761
297.221	1.38096	-4.55148	0.000125282	0.000445544	-0.166056	0.986116	0.0519324	-0.112636
297.421	1.38866	-4.55365	0.000120419	0.000430832	-0.173898	0.984764	0.0601354	-0.128857
297.621	1.38717	-4.55398	8.57555e-05	0.000408986	-0.184484	0.982835	0.0517127	-0.113299
297.821	1.38724	-4.5536	5.57636e-05	0.000176884	-0.196526	0.980499	0	-0.101799
298.021	1.38783	-4.55345	0.000111065	0.000194094	-0.205471	0.978663	0	-0.141699
298.221	1.39311	-4.56068	6.65222e-05	0.000251497	-0.216847	0.976206	0.00967802	-0.152438
298.421	1.39355	-4.5607	3.22531e-06	0.000148295	-0.228087	0.973641	0	-0.118479
298.622	1.39386	-4.56054	1.08101e-05	0.0001033	-0.239275	0.970952	0	-0.114721
298.821	1.39122	-4.55496	0.000105476	0.000167862	-0.250109	0.968218	0.00938183	-0.124998
299.021	1.39218	-4.55495	7.02435e-05	0.000220394	-0.260176	0.965561	0.00969032	-0.130611
299.221	1.39346	-4.55526	0.000107396	0.000184155	-0.269989	0.962863	0.00732109	-0.120841
299.421	1.38658	-4.5568	0.0001197	0.000189042	-0.280222	0.959935	0.00717302	-0.114644
299.621	1.38725	-4.55679	9.33477e-05	0.000171377	-0.289094	0.957301	0.00640188	-0.100651
299.821	1.38751	-4.55653	6.8387e-05	0.00015452	-0.298245	0.954489	0	-0.101712
300.021	1.39093	-4.55318	6.10179e-05	0.000168515	-0.307048	0.951694	0	-0.100735
300.221	1.39252	-4.55384	4.93947e-05	0.000232496	-0.316053	0.948741	0.0108589	-0.103776
300.421	1.39381	-4.55439	0.000139611	0.000222407	-0.325189	0.945649	0.0165008	-0.102118
300.621	1.39371	-4.5615	9.77376e-05	0.000166902	-0.330604	0.94377	0.00454594	-0.113265
300.821	1.39432	-4.5615	0.000115051	0.00014101	-0.339453	0.940623	0.00446745	-0.112164
301.021	1.39217	-4.56248	0.000120687	0.000127948	-0.347977	0.937503	0.00432007	-0.100261
301.221	1.39309	-4.56288	0.000107796	0.000150628	-0.356734	0.934206	0	-0.100041
301.421	1.39399	-4.56326	0.000130057	0.000204819	-0.365798	0.930694	0.00256568	-0.125027
301.621	1.3954	-4.56009	0.000122084	0.000149096	-0.375031	0.927012	0.00218759	-0.105328
301.821	1.39569	-4.55986	0.000123333	0.000133552	-0.383657	0.923475	0.00211327	-0.101233
302.021	1.39633	-4.56004	0.000127496	0.000140117	-0.39242	0.919786	0.00445477	-0.102957
302.221	1.39394	-4.56488	0.000125229	0.00013451	-0.399104	0.916906	0.00212995	-0.1017
302.421	1.39419	-4.56463	9.11392e-05	0.000156317	-0.407716	0.913109	0.00205153	-0.102772
302.621	1.3945	-4.56448	0.000115169	0.000205016	-0.416248	0.909251	0.00420247	-0.114273
302.821	1.38287	-4.56095	7.92085e-05	0.0002255	-0.427624	0.903957	0.00217471	-0.102348
303.021	1.38358	-4.56148	9.88008e-05	0.000224579	-0.434624	0.900612	0	-0.11432
303.221	1.38366	-4.56098	0.000104295	0.000138672	-0.444202	0.895927	0	-0.117619
303.421	1.40999	-4.56242	0.000128026	0.000125901	-0.452318	0.891857	0.00203497	-0.108443
303.621	1.41035	-4.56237	0.000130522	0.000108477	-0.460464	0.887678	0.00857935	-0.109899
303.821	1.40873	-4.55827	0.000129714	0.00013688	-0.471394	0.881923	0.00930956	-0.101636
304.021	1.40905	-4.55803	0.000117238	0.000133187	-0.48025	0.877131	0	-0.109302
304.221	1.40925	-4.55762	8.60581e-05	0.0001323	-0.4889	0.87234	0	-0.104274
304.421	1.40821	-4.55714	0.000119593	0.000131836	-0.49686	0.867831	0	-0.115623
304.621	1.40734	-4.55666	8.71357e-05	0.000204806	-0.505781	0.862662	0	-0.109875
304.821	1.40738	-4.55631	7.10043e-05	0.000201683	-0.51413	0.857712	0	-0.101114
305.021	1.41173	-4.55274	0.000137115	0.000132326	-0.522322	0.852748	0.00620359	-0.112168
305.221	1.41217	-4.55283	0.000126276	0.000113841	-0.530407	0.847743	0	-0.126284
305.421	1.4126	-4.55283	0.000139292	0.000114032	-0.53899	0.842312	0	-0.118708
305.621	1.41959	-4.55256	0.000128996	0.000135521	-0.544786	0.838575	0	-0.109709
305.821	1.41983	-4.55219	0.000125493	8.39654e-05	-0.552565	0.83347	0	-0.111502
306.021	1.42002	-4.55172	0.00013649	0.000101013	-0.56092	0.82787	0	-0.130115
306.221	1.41185	-4.55338	0.000138674	0.000112178	-0.571183	0.820823	0	-0.115134
306.421	1.4121	-4.55296	0.000149352	0.000109709	-0.579116	0.815245	0	-0.101521
306.621	1.4123	-4.55261	0.000145683	0.000100534	-0.587409	0.80929	0	-0.130204
306.821	1.4113	-4.55535	0.000149001	0.000116685	-0.594992	0.803732	0	-0.124372
307.021	1.41161	-4.555	0.000103101	6.15391e-05	-0.603233	0.797565	0	-0.108919
307.221	1.41182	-4.55477	2.7515e-06	6.55201e-05	-0.610646	0.791904	0	-0.110048
307.421	1.41841	-4.55374	0.000118053	6.84858e-05	-0.619089	0.785321	0	-0.129963
307.621	1.41863	-4.55333	8.34424e-05	0.000121031	-0.627704	0.778452	0	-0.118823
