time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
1.74543e+09	3.84343	0.270021	-0.35222	0.935917	0.726183	0.768909
1.74543e+09	3.9446	0.192202	-0.287353	0.957825	0.21583	0.12685
1.74543e+09	4.00587	0.154105	-0.252693	0.967546	0.737006	0.723818
1.74543e+09	4.13236	0.0957638	-0.189907	0.981802	0.7981	0.617291
1.74543e+09	4.31248	0.0364566	-0.117272	0.9931	0.745358	0.484936
1.74543e+09	4.46444	-0.144295	-0.108355	0.994112	0.78471	0.571111
1.74543e+09	4.7015	-0.178798	-0.0298737	0.999554	0.752985	0.378609
1.74543e+09	4.85272	-0.181785	0.0129925	0.999916	0.805722	0.251174
1.74543e+09	5.09569	-0.164938	0.0578566	0.998325	0.856435	0.294403
1.74543e+09	5.34106	-0.126557	0.0977569	0.99521	0.797684	0.18553
1.74543e+09	5.58146	-0.071474	0.124631	0.992203	0.896413	0.111598
1.74543e+09	5.74277	-0.0302235	0.124091	0.992271	0.83229	0.205739
1.74543e+09	5.97359	0.0318949	0.144464	0.98951	0.60623	0.258081
1.74543e+09	6.09197	0.069471	0.165149	0.986269	0.477438	0.261751
1.74543e+09	6.17281	0.159939	0.19869	0.980062	0.348498	0.0123972
1.74543e+09	6.2248	0.182867	0.214297	0.976769	0.286421	-0.0512186
1.74543e+09	6.26888	0.203457	0.21697	0.976178	0.235425	-0.0970528
1.74543e+09	6.32593	0.229166	0.198665	0.980067	0.170192	-0.0956687
1.74543e+09	6.36789	0.245898	0.176459	0.984308	0.12022	-0.0502727
1.74543e+09	6.39258	0.254644	0.162974	0.98663	0	0
1.74543e+09	6.39813	0.256525	0.158256	0.987398	0	0
1.74543e+09	6.39458	0.255351	0.158967	0.987284	0	0
1.74543e+09	6.371	0.202409	0.187643	0.982237	0	0
1.74543e+09	6.37803	0.205247	0.194897	0.980824	0.125781	0.428808
1.74543e+09	6.40165	0.215803	0.227183	0.973852	0.109095	0.432564
1.74543e+09	6.42672	0.229635	0.281889	0.959447	0	0
1.74543e+09	6.42462	0.228277	0.280108	0.959969	0	0
1.74543e+09	6.42033	0.225598	0.269838	0.962906	0	0
1.74543e+09	6.42058	0.225754	0.270704	0.962663	0	0
1.74543e+09	6.42058	0.225754	0.270704	0.962663	0	0
1.74543e+09	6.42058	0.225754	0.270704	0.962663	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51338	0.288854	0.259904	0.965634	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
1.74543e+09	6.51934	0.289777	0.258129	0.966111	0	0
