time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel
275.65	-4.93385	1.32765	-2.7635e-05	-0.000270759	0.352832	0.935687	0.321939	-0.0375183
275.854	-4.90036	1.36653	-0.000121407	-0.000268806	0.351005	0.936374	0.32657	-0.0441216
276.05	-4.85275	1.40769	-6.66458e-05	-0.000338822	0.348969	0.937134	0.322547	-0.0465163
276.25	-4.80108	1.45586	-8.91726e-05	-0.000322125	0.34615	0.938179	0.319059	-0.0491833
276.45	-4.74439	1.51193	-3.74292e-05	-0.000310916	0.342751	0.939426	0.324215	-0.0438762
276.65	-4.69643	1.55188	-4.17818e-05	-0.000213438	0.340799	0.940136	0.322152	-0.0443191
276.85	-4.63138	1.57037	-5.11043e-05	-0.00034529	0.339691	0.940537	0.322867	-0.0429237
277.05	-4.58269	1.61037	-9.15194e-05	-0.000324429	0.338089	0.941114	0.327762	-0.038832
277.25	-4.54659	1.63984	-4.51392e-05	-0.000307933	0.337404	0.94136	0.324316	-0.0359815
277.45	-4.5189	1.686	-3.56056e-05	-0.000296315	0.335988	0.941866	0.321539	-0.0381798
277.65	-4.47017	1.7254	-4.72925e-05	-0.000318955	0.334703	0.942324	0.321817	-0.0357559
277.85	-4.42097	1.76486	-4.17389e-05	-0.000235915	0.333834	0.942632	0.322101	-0.0387233
278.05	-4.37037	1.80911	-5.12684e-05	-0.000284961	0.331069	0.943606	0.319544	-0.0387981
278.25	-4.32183	1.84745	-4.91367e-05	-0.00029653	0.33034	0.943862	0.312812	-0.0280003
278.45	-4.27331	1.88561	-4.52618e-05	-0.000299061	0.329285	0.944231	0.314529	-0.0436833
278.65	-4.23249	1.91116	-9.70036e-05	-0.000220432	0.33021	0.943907	0.319819	-0.0294261
278.85	-4.18322	1.94983	-0.000133952	-0.000263496	0.329259	0.94424	0.321335	-0.0342261
279.05	-4.13186	1.99613	-7.23143e-05	-0.000276833	0.327524	0.944843	0.318075	-0.037793
