time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
244.085	-4.66094	-0.0307742	0.0158609	-0.0749571	0.216898	0.973183	0.233314	-0.489075	2
244.293	-4.66884	-0.0351153	0.0170787	-0.0759904	0.230165	0.97003	0.344629	-0.812094	2
244.485	-4.58348	0.000904078	0.0141926	-0.077574	0.192262	0.97817	0.797442	0.560345	1
244.658	-4.44407	0.0632741	0.0192425	-0.0798044	0.244375	0.9662	0.702511	0.522482	1
244.835	-4.35284	0.0956624	0.0222889	-0.081474	0.27324	0.95823	0.857373	0.2828	1
245.036	-4.21384	0.185945	0.0257826	-0.0844963	0.300801	0.949587	0.88823	0.22316	1
245.235	-4.0752	0.2867	0.0289778	-0.0877779	0.32156	0.942366	0.89476	0.195698	1
245.435	-3.91609	0.399773	0.0317511	-0.0912612	0.336088	0.936861	0.878878	0.126261	1
245.635	-3.76542	0.515636	0.0342408	-0.0948942	0.346383	0.932653	0.918155	0.0569914	1
245.835	-3.63011	0.633192	0.0364337	-0.0988933	0.352202	0.929971	0.914179	0.0992266	1
246.035	-3.51763	0.741806	0.0388235	-0.102763	0.359425	0.926685	0.935779	0.0467599	1
246.235	-3.42032	0.832675	0.0403362	-0.105813	0.361952	0.925293	0.931114	0.0285425	1
246.435	-3.28564	0.957653	0.0423802	-0.110118	0.364461	0.923713	0.941709	0.0281481	1
246.635	-3.15318	1.08043	0.044331	-0.114276	0.366511	0.922305	0.941961	-0.0263176	1
246.835	-2.98687	1.19803	0.0457257	-0.118799	0.363716	0.922771	0.930983	0.0311028	1
247.035	-2.85455	1.3221	0.047691	-0.12307	0.365443	0.921429	0.925145	-0.0110244	1
247.235	-2.77672	1.47344	0.0496736	-0.127415	0.367004	0.920112	0.93925	-0.0216768	1
247.435	-2.64393	1.59922	0.0511894	-0.131908	0.365547	0.919975	0.931337	-0.0135496	1
247.635	-2.51176	1.72357	0.0525056	-0.136387	0.363616	0.920014	0.92522	-0.0415853	1
247.835	-2.29225	1.80312	0.0536574	-0.141028	0.360317	0.920545	0.934374	0.0395587	1
248.035	-2.15902	1.92702	0.0556625	-0.145274	0.362755	0.918807	0.929058	0.00127415	1
248.235	-2.02663	2.05123	0.0574221	-0.149621	0.363553	0.917685	0.945027	0.0384427	1
248.435	-1.88467	2.1763	0.0585354	-0.154229	0.359776	0.91834	0.932524	0.0331166	1
248.635	-1.78386	2.27011	0.0605015	-0.156255	0.362769	0.916691	0.925063	0.0282889	1
248.835	-1.65053	2.39618	0.0629709	-0.158151	0.365992	0.914917	0.936412	0.0243521	1
249.035	-1.50226	2.52158	0.064584	-0.160316	0.366054	0.914403	0.942999	0.0150942	1
249.235	-1.36872	2.64897	0.0654379	-0.162195	0.366412	0.913867	0.93264	0.0461365	1
249.435	-1.2113	2.79167	0.0662591	-0.164092	0.366568	0.913406	0.922094	0.0350459	1
249.635	-1.07865	2.91887	0.0671345	-0.165934	0.367079	0.912805	0.936232	0.0395252	1
249.835	-0.946686	3.0458	0.0680341	-0.16774	0.367752	0.912136	0.883152	0.043816	1
