time	x	y	orientation_x	orientation_y	orientation_z	orientation_w	linear_vel	angular_vel	controller_flag
319.039	5.39637	-1.4782	-0.146232	-0.114687	-0.647246	0.73928	0.765799	-0.338902	1
319.239	5.41336	-1.6199	-0.152374	-0.109305	-0.664682	0.723209	0.620622	-0.568632	1
319.439	5.41163	-1.68485	-0.16298	-0.0951875	-0.710122	0.678309	0.70972	-1.04994	1
319.639	5.40272	-1.81081	-0.169347	-0.0888743	-0.739418	0.645511	0.581605	-0.667061	1
319.839	5.34861	-1.85033	-0.170851	-0.0887626	-0.739746	0.644753	0.620253	-0.650474	1
320.039	5.3384	-1.93766	-0.16906	-0.0937977	-0.738822	0.645572	0.518866	0.205941	1
320.239	5.32937	-2.02882	-0.164857	-0.101848	-0.730417	0.654935	0.286552	-0.01555	1
320.439	5.31383	-1.98	-0.153176	-0.118763	-0.685659	0.701644	0.386021	1.5	1
320.639	5.33986	-2.02459	-0.157413	-0.110875	-0.718476	0.668371	0.0668961	-0.914525	1
320.839	5.33693	-2.05393	-0.148372	-0.120621	-0.682906	0.705036	0.168003	1.5	1
321.039	5.35655	-2.02027	-0.136196	-0.133691	-0.644789	0.740151	0	1.5	1
321.239	5.29494	-1.83119	-0.12276	-0.144627	-0.600846	0.776529	0	1.5	1
321.439	5.28357	-1.91408	-0.12681	-0.138459	-0.619393	0.7623	0.329816	-1.5	1
321.639	5.29201	-1.96568	-0.137009	-0.12496	-0.668316	0.720394	0.251071	-0.55441	1
321.839	5.27206	-2.06019	-0.151027	-0.102957	-0.747929	0.638117	0.120999	-0.694338	1
322.039	5.26633	-2.09426	-0.137699	-0.119438	-0.692117	0.698389	0.117975	1.5	1
322.239	5.15101	-2.05823	-0.113742	-0.142491	-0.589695	0.786777	0.117975	1.5	1
322.439	5.27773	-2.01122	-0.0929942	-0.155407	-0.520898	0.834186	0.117975	1.5	1
322.639	5.17711	-2.39582	-0.0528287	-0.169876	-0.332012	0.926347	0.117975	1.5	1
322.839	5.34024	-2.56801	-0.0263699	-0.170667	-0.218733	0.960382	0.117975	1.5	1
323.039	5.48744	-2.71668	-0.00311737	-0.166165	-0.120343	0.978722	0.117975	1.5	1
323.239	5.33389	-2.70799	0.0198845	-0.158448	-0.0198088	0.986968	0.117975	1.5	1
323.439	5.13481	-2.65655	0.0425562	-0.147604	0.0869689	0.984296	0.117975	1.5	1
