time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
2202.43	0.234407	8.42919	-0.630112	0.771107	0.110183	-0.0887083
2202.63	0.239317	8.39902	-0.632667	0.769295	0	0
2202.83	0.243621	8.37558	-0.635415	0.767276	0.111221	-0.0817124
2203.03	0.246088	8.36159	-0.637437	0.765866	0	0
2203.33	0.252382	8.30987	-0.640524	0.763599	0.116749	-0.0827385
2203.53	0.255247	8.29269	-0.6421	0.762501	0.179957	-0.0790712
2203.73	0.259455	8.267	-0.644368	0.760732	0.136197	-0.0852723
2203.93	0.26326	8.24623	-0.644992	0.760454	0	0
2204.23	0.269225	8.20625	-0.648338	0.757888	0.147568	-0.0715445
2204.53	0.262578	8.17376	-0.650698	0.75617	0.179962	-0.0474082
2204.73	0.26795	8.13564	-0.65368	0.753726	0.233498	-0.110514
2204.93	0.278874	8.10719	-0.654328	0.753369	0.105868	-0.0474175
2205.13	0.282743	8.0777	-0.656334	0.751783	0.224784	-0.0228811
2205.33	0.288731	8.02941	-0.65791	0.750484	0.250889	-0.0402975
2205.53	0.307982	7.98083	-0.670328	0.739493	0.23418	-0.030901
2205.83	0.311931	7.93632	-0.672804	0.737444	0.248231	-0.012131
2206.03	0.315392	7.88063	-0.673552	0.736831	0.253238	-0.0203755
2206.23	0.31749	7.85651	-0.673888	0.736614	0	0
2206.53	0.321486	7.80753	-0.676593	0.734309	0.251899	-0.0246973
2206.73	0.327204	7.75195	-0.677266	0.73375	0.256967	-0.028615
2207.03	0.332847	7.67169	-0.679119	0.732106	0.284387	-0.0324834
2207.23	0.338728	7.61588	-0.690354	0.721552	0.308994	-0.0169629
2207.43	0.340852	7.55598	-0.691518	0.72046	0.290321	-0.0311114
2207.63	0.342998	7.49262	-0.69212	0.719892	0.31372	-0.0183069
2207.83	0.343386	7.42117	-0.692087	0.719925	0.336752	-0.0166216
2208.03	0.345255	7.34877	-0.692055	0.71994	0.358808	0
2208.23	0.347799	7.28322	-0.692295	0.719713	0.317909	-0.014969
2208.53	0.351046	7.14789	-0.685204	0.726505	0.322678	0
2208.73	0.354043	7.09562	-0.686047	0.725762	0.220004	-0.0246484
2209.03	0.344979	7.04067	-0.684513	0.727311	0.16385	0
2209.33	0.350159	6.95478	-0.685111	0.726793	0.299432	-0.0161541
2209.53	0.353257	6.90068	-0.686422	0.725598	0.238891	-0.0317986
2209.73	0.355636	6.85504	-0.688232	0.723952	0.201332	-0.0375534
2209.93	0.35629	6.84078	-0.696006	0.716632	0	0
2210.13	0.355947	6.79274	-0.709807	0.703018	0.390391	-0.488958
2210.33	0.351575	6.68906	-0.735674	0.675762	0.539597	-0.545664
2210.63	0.335246	6.53965	-0.776241	0.62853	0.504217	-0.571962
2210.83	0.320816	6.44897	-0.803037	0.593808	0.458522	-0.498256
2211.13	0.283665	6.33148	-0.838046	0.543194	0.401669	-0.468037
2211.33	0.25842	6.28276	-0.849512	0.525077	0.35939	-0.412551
2211.53	0.230148	6.2197	0.868619	-0.492846	0.366247	-0.445719
2211.73	0.199267	6.15916	0.886935	-0.4591	0.324258	-0.360482
2211.93	0.16459	6.10747	0.902662	-0.427422	0.312012	-0.358491
2212.13	0.129754	6.06407	0.913894	-0.402958	0.278548	-0.338188
2212.33	0.0849552	6.02942	0.922912	-0.382004	0.247485	-0.334532
2212.53	0.0442356	5.99966	0.930317	-0.363787	0.219036	-0.295132
2212.73	0.0161413	5.97328	0.937522	-0.345017	0.171638	-0.254578
2212.93	-0.0308363	5.95517	0.943662	-0.328094	0.178776	-0.249127
2213.13	-0.0607567	5.93834	0.946413	-0.320345	0.145772	-0.118366
2213.33	-0.0824784	5.92185	0.948601	-0.314084	0.140639	-0.113616
2213.53	-0.103039	5.90687	0.95062	-0.308197	0.122359	-0.109077
2213.73	-0.123068	5.87832	0.955204	-0.29397	0.113387	-0.156849
2214.03	-0.0982052	5.8639	0.959634	-0.279521	0.128067	-0.179724
2214.23	-0.117335	5.85204	0.963277	-0.266959	0.113645	-0.188863
2214.43	-0.135574	5.84131	0.967029	-0.253288	0.111761	-0.225435
2214.73	-0.15438	5.82231	0.974292	-0.224133	0.0995473	-0.34636
2214.93	-0.169225	5.81454	0.979419	-0.200817	0.088772	-0.344485
2215.13	-0.21432	5.8125	0.982963	-0.182952	0.0791686	-0.309713
