time	x	y	orientation_z	orientation_w	linear_vel	angular_vel
2205.94	3.44444	5.99429	0.915504	0.341953	0.922623	-0.101111
2206.14	3.32376	6.10064	0.914706	0.343314	0.471319	1.15347
2206.34	3.22162	6.20335	0.937509	0.276218	0.49606	0.783559
2206.54	3.13045	6.25696	0.948615	0.236339	0.579569	0.437239
2206.74	3.0471	6.2996	0.950445	0.229146	0.714217	0.00850774
2206.94	2.89934	6.40096	0.948036	0.238448	0.653955	0.383479
2207.14	2.78364	6.46065	0.952533	0.220106	0.615823	0.668951
2207.34	2.67083	6.5112	0.961097	0.180375	0.604384	0.742176
2207.54	2.54737	6.56797	0.967412	0.144544	0.610243	0.647722
2207.74	2.42928	6.6003	0.971931	0.112782	0.602068	0.690821
2207.94	2.30953	6.62469	0.975407	0.0811885	0.607576	0.570904
2208.14	2.20876	6.65472	0.976899	0.0647993	0.604356	0.630702
2208.34	2.09034	6.6706	0.978447	0.0390033	0.610492	0.530125
2208.54	1.96721	6.67934	0.979078	0.0153916	0.616498	0.485228
2208.74	1.79843	6.69402	0.97917	-0.00189622	0.632979	0.920603
2208.94	1.66937	6.68963	0.977548	-0.0560105	0.641952	0.956892
2209.14	1.53905	6.67139	0.971243	-0.122648	0.650351	0.925928
2209.34	1.36549	6.66954	0.965202	-0.162735	0.87421	0.25618
2209.54	1.2066	6.61735	0.961296	-0.181701	0.867544	0.220015
2209.74	1.05087	6.55947	0.958195	-0.194796	0.900062	0.205468
2209.94	0.867092	6.49752	0.954995	-0.207016	0.886147	0.17954
2210.14	0.695224	6.43265	0.951811	-0.218363	0.882663	0.192289
2210.34	0.542669	6.36094	0.948631	-0.228802	0.89147	0.193662
2210.54	0.371679	6.27481	0.945613	-0.237888	0.876075	0.189992
2210.74	0.227283	6.19859	0.942176	-0.248457	0.700217	0.208187
2210.94	0.116496	6.13624	0.938355	-0.261055	0.5724	0.209235
2211.14	-0.00450704	6.06787	0.935006	-0.27219	0.463937	0.214313
2211.34	-0.0706745	6.02579	0.93004	-0.288945	0.346224	0.266951
2211.54	-0.12823	5.98903	0.924383	-0.307321	0.280977	0.269982
2211.74	-0.192698	5.95397	0.916733	-0.330601	0.201513	0.407707
2211.94	-0.213126	5.93737	0.909534	-0.351007	0.173851	0.415686
2212.14	-0.237774	5.9152	0.898506	-0.379825	0.140935	0.420333
2212.34	-0.296292	5.90303	0.881391	-0.419525	0.105544	0.991366
